Datetime,Open,High,Low,Close,Adj_Close,Volume
2024-12-26 09:15:00+05:30,1802.4000244140625,1811.6500244140625,1801.199951171875,1809.300048828125,1809.300048828125,0
2024-12-26 09:20:00+05:30,1809.300048828125,1811.0,1808.0,1808.0,1808.0,82589
2024-12-26 09:25:00+05:30,1808.5999755859375,1808.800048828125,1802.449951171875,1803.0999755859375,1803.0999755859375,101342
2024-12-26 09:30:00+05:30,1803.0999755859375,1806.800048828125,1802.449951171875,1804.5999755859375,1804.5999755859375,54298
2024-12-26 09:35:00+05:30,1804.0,1805.449951171875,1802.25,1802.5999755859375,1802.5999755859375,44993
2024-12-26 09:40:00+05:30,1802.300048828125,1803.9000244140625,1801.050048828125,1802.5999755859375,1802.5999755859375,43970
2024-12-26 09:45:00+05:30,1803.0,1803.449951171875,1800.949951171875,1801.449951171875,1801.449951171875,36576
2024-12-26 09:50:00+05:30,1801.449951171875,1802.9000244140625,1801.0,1801.5,1801.5,27593
2024-12-26 09:55:00+05:30,1802.0,1802.75,1800.199951171875,1801.3499755859375,1801.3499755859375,47212
2024-12-26 10:00:00+05:30,1801.050048828125,1801.5,1798.800048828125,1799.9000244140625,1799.9000244140625,58694
2024-12-26 10:05:00+05:30,1799.9000244140625,1800.0,1795.8499755859375,1797.0999755859375,1797.0999755859375,73283
2024-12-26 10:10:00+05:30,1796.8499755859375,1797.5999755859375,1795.75,1796.75,1796.75,92263
2024-12-26 10:15:00+05:30,1796.5,1801.5,1796.0,1800.449951171875,1800.449951171875,66254
2024-12-26 10:20:00+05:30,1799.9000244140625,1801.050048828125,1798.5,1801.0,1801.0,31347
2024-12-26 10:25:00+05:30,1800.5999755859375,1801.25,1798.800048828125,1798.800048828125,1798.800048828125,36072
2024-12-26 10:30:00+05:30,1798.300048828125,1799.5,1797.25,1798.1500244140625,1798.1500244140625,60106
2024-12-26 10:35:00+05:30,1798.1500244140625,1798.6500244140625,1796.3499755859375,1797.449951171875,1797.449951171875,54700
2024-12-26 10:40:00+05:30,1797.199951171875,1798.5999755859375,1796.9000244140625,1797.0999755859375,1797.0999755859375,28289
2024-12-26 10:45:00+05:30,1797.0,1797.25,1792.550048828125,1792.9000244140625,1792.9000244140625,68482
2024-12-26 10:50:00+05:30,1792.9000244140625,1793.699951171875,1791.1500244140625,1792.9000244140625,1792.9000244140625,37405
2024-12-26 10:55:00+05:30,1792.4000244140625,1793.300048828125,1792.0,1792.9000244140625,1792.9000244140625,21046
2024-12-26 11:00:00+05:30,1793.0,1794.75,1792.949951171875,1794.300048828125,1794.300048828125,26669
2024-12-26 11:05:00+05:30,1794.25,1794.800048828125,1792.550048828125,1794.699951171875,1794.699951171875,22509
2024-12-26 11:10:00+05:30,1794.699951171875,1798.199951171875,1794.5999755859375,1798.199951171875,1798.199951171875,42393
2024-12-26 11:15:00+05:30,1797.800048828125,1798.300048828125,1796.550048828125,1797.5,1797.5,28535
2024-12-26 11:20:00+05:30,1797.5999755859375,1797.5999755859375,1794.5,1796.199951171875,1796.199951171875,30281
2024-12-26 11:25:00+05:30,1796.050048828125,1796.699951171875,1795.300048828125,1796.4000244140625,1796.4000244140625,26374
2024-12-26 11:30:00+05:30,1796.4000244140625,1797.9000244140625,1795.9000244140625,1796.25,1796.25,30316
2024-12-26 11:35:00+05:30,1796.4000244140625,1796.550048828125,1794.0,1794.449951171875,1794.449951171875,24763
2024-12-26 11:40:00+05:30,1794.9000244140625,1796.4000244140625,1794.3499755859375,1795.4000244140625,1795.4000244140625,18934
2024-12-26 11:45:00+05:30,1795.5,1796.300048828125,1795.199951171875,1796.199951171875,1796.199951171875,25601
2024-12-26 11:50:00+05:30,1796.199951171875,1796.300048828125,1793.8499755859375,1795.9000244140625,1795.9000244140625,25164
2024-12-26 11:55:00+05:30,1796.0,1796.8499755859375,1794.9000244140625,1795.8499755859375,1795.8499755859375,22577
2024-12-26 12:00:00+05:30,1796.050048828125,1796.9000244140625,1795.300048828125,1796.1500244140625,1796.1500244140625,33127
2024-12-26 12:05:00+05:30,1796.0999755859375,1796.3499755859375,1792.0999755859375,1792.699951171875,1792.699951171875,42563
2024-12-26 12:10:00+05:30,1793.25,1793.449951171875,1791.449951171875,1792.5999755859375,1792.5999755859375,61501
2024-12-26 12:15:00+05:30,1792.699951171875,1793.550048828125,1790.1500244140625,1790.8499755859375,1790.8499755859375,56328
2024-12-26 12:20:00+05:30,1790.0,1791.3499755859375,1789.9000244140625,1791.3499755859375,1791.3499755859375,49616
2024-12-26 12:25:00+05:30,1791.3499755859375,1791.3499755859375,1788.1500244140625,1790.9000244140625,1790.9000244140625,63422
2024-12-26 12:30:00+05:30,1791.3499755859375,1791.949951171875,1789.550048828125,1790.3499755859375,1790.3499755859375,40895
2024-12-26 12:35:00+05:30,1790.4000244140625,1790.8499755859375,1789.4000244140625,1790.25,1790.25,44356
2024-12-26 12:40:00+05:30,1789.449951171875,1790.550048828125,1789.1500244140625,1789.699951171875,1789.699951171875,38485
2024-12-26 12:45:00+05:30,1789.699951171875,1791.6500244140625,1789.0,1790.949951171875,1790.949951171875,40762
2024-12-26 12:50:00+05:30,1791.0,1792.1500244140625,1789.4000244140625,1791.699951171875,1791.699951171875,67496
2024-12-26 12:55:00+05:30,1791.75,1792.449951171875,1790.5999755859375,1790.949951171875,1790.949951171875,41885
2024-12-26 13:00:00+05:30,1790.5999755859375,1792.9000244140625,1789.9000244140625,1792.6500244140625,1792.6500244140625,76121
2024-12-26 13:05:00+05:30,1792.6500244140625,1792.9000244140625,1791.0,1791.6500244140625,1791.6500244140625,74248
2024-12-26 13:10:00+05:30,1791.25,1791.949951171875,1789.300048828125,1789.6500244140625,1789.6500244140625,48490
2024-12-26 13:15:00+05:30,1789.6500244140625,1791.0,1789.0,1789.9000244140625,1789.9000244140625,42310
2024-12-26 13:20:00+05:30,1789.949951171875,1790.5999755859375,1789.300048828125,1790.3499755859375,1790.3499755859375,38213
2024-12-26 13:25:00+05:30,1790.4000244140625,1791.949951171875,1790.0999755859375,1791.550048828125,1791.550048828125,57115
2024-12-26 13:30:00+05:30,1791.550048828125,1792.4000244140625,1784.449951171875,1784.800048828125,1784.800048828125,119724
2024-12-26 13:35:00+05:30,1784.699951171875,1789.25,1781.5999755859375,1786.1500244140625,1786.1500244140625,193610
2024-12-26 13:40:00+05:30,1785.9000244140625,1789.949951171875,1783.449951171875,1787.949951171875,1787.949951171875,138394
2024-12-26 13:45:00+05:30,1787.449951171875,1791.0,1787.0,1788.75,1788.75,86151
2024-12-26 13:50:00+05:30,1788.949951171875,1790.75,1787.25,1789.6500244140625,1789.6500244140625,45732
2024-12-26 13:55:00+05:30,1789.1500244140625,1791.050048828125,1789.1500244140625,1789.6500244140625,1789.6500244140625,49560
2024-12-26 14:00:00+05:30,1789.5,1791.9000244140625,1788.9000244140625,1791.199951171875,1791.199951171875,54036
2024-12-26 14:05:00+05:30,1791.8499755859375,1793.449951171875,1790.550048828125,1793.0,1793.0,42909
2024-12-26 14:10:00+05:30,1793.0,1793.0,1791.5999755859375,1792.4000244140625,1792.4000244140625,51584
2024-12-26 14:15:00+05:30,1792.3499755859375,1792.9000244140625,1791.5999755859375,1792.8499755859375,1792.8499755859375,35188
2024-12-26 14:20:00+05:30,1792.800048828125,1793.3499755859375,1791.75,1792.0999755859375,1792.0999755859375,45371
2024-12-26 14:25:00+05:30,1792.300048828125,1792.699951171875,1791.6500244140625,1792.550048828125,1792.550048828125,49237
2024-12-26 14:30:00+05:30,1792.550048828125,1793.199951171875,1791.3499755859375,1793.050048828125,1793.050048828125,49665
2024-12-26 14:35:00+05:30,1793.0999755859375,1793.9000244140625,1792.25,1793.449951171875,1793.449951171875,49137
2024-12-26 14:40:00+05:30,1793.5999755859375,1794.25,1792.550048828125,1793.800048828125,1793.800048828125,48575
2024-12-26 14:45:00+05:30,1793.800048828125,1794.5999755859375,1792.5,1793.25,1793.25,64930
2024-12-26 14:50:00+05:30,1793.25,1793.5,1792.0999755859375,1792.4000244140625,1792.4000244140625,64441
2024-12-26 14:55:00+05:30,1792.3499755859375,1793.75,1792.050048828125,1793.0,1793.0,76344
2024-12-26 15:00:00+05:30,1792.75,1793.449951171875,1787.699951171875,1789.699951171875,1789.699951171875,301284
2024-12-26 15:05:00+05:30,1789.5,1793.0,1789.1500244140625,1791.8499755859375,1791.8499755859375,325567
2024-12-26 15:10:00+05:30,1791.050048828125,1792.6500244140625,1788.0,1789.25,1789.25,210062
2024-12-26 15:15:00+05:30,1789.25,1791.0,1788.8499755859375,1790.9000244140625,1790.9000244140625,202250
2024-12-26 15:20:00+05:30,1790.699951171875,1792.5,1789.949951171875,1791.300048828125,1791.300048828125,211393
2024-12-26 15:25:00+05:30,1791.300048828125,1794.0999755859375,1790.050048828125,1791.5999755859375,1791.5999755859375,121186
